Time (s),Speed (km/h),Acceleration (m/s²),Power Demand (kW),Engine Power (kW),Battery Power (kW),Fuel Consumption (L/100km),SOC (%),Battery Degradation (%),Regenerative Braking Power (kW),Total Energy Used (kWh),Driving Cycle Type,Target Efficiency
633,43.5967839507887,0.1492259069907199,34.71408703740714,22.315368112296973,12.398718925110167,5.5917854077428135,85.78164261703729,1.4218357382962714,0.0,34.71408703740714,WLTC,Low Efficiency
634,34.81843437109749,-0.39129929870929453,53.10539637914204,24.207041784106167,28.898354595035876,5.840793927305769,85.75274426244225,1.424725573755775,1.2437234378458784,54.34911981698792,Urban,Low Efficiency
635,25.17714992201346,0.35351617980539246,38.84782772029081,18.9160904180891,19.931737302201707,3.5683939241372857,85.73281252514005,1.4267187474859953,0.0,38.84782772029081,Highway,High Efficiency
636,62.34755875942872,1.042356460615508,42.06865336386063,19.148991031808798,22.919662332051836,3.2073941547274156,85.709892862808,1.4290107137192003,0.0,42.06865336386063,WLTC,High Efficiency
637,51.09976950782606,-0.5039558477141031,38.092541992633286,22.94173045098126,15.150811541652025,5.08027141147034,85.69474205126635,1.4305257948733656,3.888067831487092,41.98060982412038,Urban,Low Efficiency
638,30.650586503884192,-0.1698795038237619,45.39607667343345,27.50415767389881,17.89191899953464,5.096153847425338,85.67685013226681,1.432314986773319,5.842779223576656,51.238855897010104,Urban,Low Efficiency
639,30.573818419045757,0.11580373708404591,49.72030585513018,29.621021266517914,20.099284588612264,4.779095258730582,85.6567508476782,1.4343249152321802,0.0,49.72030585513018,WLTC,Low Efficiency
640,44.96322951064808,0.39320310599790825,52.73614581165705,27.669624191496922,25.06652162016013,4.565775096218226,85.63168432605804,1.4368315673941963,0.0,52.73614581165705,Highway,Low Efficiency
641,75.0353228793409,-0.27977314264473446,43.994933645860364,18.920078502863962,25.0748551429964,7.56616366654158,85.60660947091505,1.439339052908496,7.830928457608907,51.82586210346927,WLTC,Low Efficiency
642,46.10612972954593,-1.41651514507137,60.69283706395183,40.86757496476039,19.82526209919144,5.639037517689467,85.58678420881586,1.441321579118415,2.0958893835967896,62.78872644754862,Highway,Low Efficiency
643,27.45285570322841,0.6795947470820125,47.91794742010034,26.466006659168723,21.451940760931617,7.956017587199737,85.56533226805492,1.4434667731945081,0.0,47.91794742010034,WLTC,Low Efficiency
644,46.313854038710836,0.3802530597920713,42.12277566734481,21.99194980766398,20.130825859680833,6.90344753814745,85.54520144219524,1.4454798557804762,0.0,42.12277566734481,WLTC,Low Efficiency
645,45.90914645378494,-0.8714737652433325,52.262922672434364,30.137282028005735,22.12564064442863,7.5549063890260175,85.52307580155082,1.447692419844919,8.939384594545691,61.20230726698006,HWFET,Low Efficiency
646,9.546700355876425,-0.30378439588977796,69.63552833543815,31.881730491060104,37.75379784437805,3.388305850465997,85.48532200370643,1.4514677996293568,1.4914880357871452,71.1270163712253,HWFET,High Efficiency
647,49.18557700223282,0.7840912147636631,53.35160566535118,23.462149324408575,29.889456340942605,5.889756486497045,85.45543254736549,1.4544567452634511,0.0,53.35160566535118,WLTC,Low Efficiency
648,46.53598204686983,0.723898209228933,46.37144372626393,24.190014486430893,22.181429239833033,4.3523517665099405,85.43325111812565,1.4566748881874343,0.0,46.37144372626393,HWFET,High Efficiency
649,60.44309547220128,0.4693200113394723,34.72538643881296,16.257252498379597,18.468133940433365,2.504919932960701,85.41478298418522,1.4585217015814778,0.0,34.72538643881296,Urban,High Efficiency
650,77.73434142418017,-0.08805621697993132,47.8058767902793,22.62590423262314,25.17997255765616,7.244004754333289,85.38960301162757,1.4610396988372434,5.515775023584554,53.32165181386385,Urban,Low Efficiency
651,66.89847544321637,0.041493709406254985,52.349281250881155,34.956412968360645,17.39286828252051,4.5594612114415565,85.37221014334504,1.4627789856654954,0.0,52.349281250881155,Urban,Low Efficiency
652,45.96666964167754,-0.06546290256306325,46.1241910874443,25.79392774795783,20.33026333948647,3.4173475545999734,85.35187988000555,1.464812011999444,7.058462540441491,53.18265362788579,HWFET,High Efficiency
653,33.40211136887494,0.5641198916344188,33.346153617590005,18.175011553519692,15.171142064070313,4.37815420512696,85.33670873794149,1.466329126205851,0.0,33.346153617590005,HWFET,High Efficiency
654,88.60039704874791,-0.43792120324755507,41.49434610496566,25.18058991033192,16.313756194633736,3.805663815839271,85.32039498174686,1.4679605018253143,3.2028500121910985,44.69719611715676,Urban,High Efficiency
655,50.888276510217324,-0.40289982744210234,64.54538460887758,44.243565534886166,20.301819073991417,3.959453048574999,85.30009316267287,1.4699906837327135,9.916735495337347,74.46212010421493,WLTC,High Efficiency
656,50.20893937869419,0.5051372934180078,64.34001003730461,27.90166104418402,36.438348993120584,4.667594914726026,85.26365481367975,1.4736345186320257,0.0,64.34001003730461,Urban,Low Efficiency
657,49.638123693349954,-0.022180727755780817,41.13360830795402,26.73932864156527,14.394279666388751,7.596222789567115,85.24926053401336,1.4750739465986644,7.107190732694113,48.240799040648135,HWFET,Low Efficiency
658,52.971271411517826,0.689233677726904,56.72756787199422,32.630023448147575,24.097544423846642,4.000524175183061,85.2251629895895,1.477483701041049,0.0,56.72756787199422,Highway,High Efficiency
659,47.834593821140864,-0.33575610349027285,38.214272152298264,16.96138964386006,21.252882508438205,7.488905996328786,85.20391010708107,1.4796089892918929,7.699726459516527,45.91399861181479,Urban,Low Efficiency
660,41.39506989679646,-0.02738918016941255,64.04316281994953,31.326379787570662,32.71678303237887,6.273255193969282,85.17119332404869,1.482880667595131,7.520727354999752,71.56389017494928,Urban,Low Efficiency
661,41.79711588139412,-0.46120649242197664,52.452358478942365,28.571241571422625,23.88111690751974,5.594407345379129,85.14731220714117,1.4852687792858827,6.571461156801605,59.02381963574397,HWFET,Low Efficiency
662,49.50870094676002,0.0036813407117835674,59.496414986165334,36.135334661285476,23.361080324879858,6.122180048377812,85.1239511268163,1.4876048873183707,0.0,59.496414986165334,HWFET,Low Efficiency
663,41.84862843299352,-0.7392734684993995,32.84906652817461,15.530450823301626,17.318615704872983,5.020483495756186,85.10663251111141,1.489336748888858,4.597935340831377,37.44700186900599,HWFET,Low Efficiency
664,39.30731325984253,-0.2438167104774814,56.776371019248884,31.821091830896826,24.95527918835206,6.9290751557951396,85.08167723192307,1.4918322768076933,7.06192348298155,63.83829450223043,HWFET,Low Efficiency
665,51.596453415378456,-0.7181269324640589,49.92325936315496,30.22361551548462,19.69964384767034,5.850470394900651,85.0619775880754,1.4938022411924603,7.977779628049182,57.901038991204146,Urban,Low Efficiency
666,46.17534173868717,0.3469616165956291,58.519290707908425,31.285713418562466,27.23357728934596,2.5030010224617305,85.03474401078606,1.496525598921395,0.0,58.519290707908425,HWFET,High Efficiency
667,72.55989482874033,0.35829466987982583,59.1486779809785,38.97352459144793,20.17515338953057,5.444377897834948,85.01456885739651,1.498543114260348,0.0,59.1486779809785,Highway,Low Efficiency
668,10.235452874104823,-0.8651313652421725,50.65784689474749,33.47661659177911,17.18123030296838,6.175959714488923,84.99738762709354,1.500261237290645,9.691672663905853,60.34951955865335,WLTC,Low Efficiency
669,66.37260277883692,0.6669428727502864,43.991703609040854,23.808634004961448,20.183069604079407,4.566498172098174,84.97720455748947,1.502279544251053,0.0,43.991703609040854,HWFET,Low Efficiency
670,68.69127788746444,1.248707563209927,57.796961821794945,39.98842977070175,17.808532051093195,5.189383809070899,84.95939602543838,1.5040603974561622,0.0,57.796961821794945,HWFET,Low Efficiency
671,18.89914651387776,0.023003193368170475,49.398455005948726,20.87951803827278,28.518936967675945,4.08071300798839,84.93087708847071,1.5069122911529298,0.0,49.398455005948726,Urban,High Efficiency
672,44.85968608879477,-0.3205571301123224,41.27215046472357,16.5504919611085,24.721658503615075,2.9335615159046595,84.90615542996709,1.5093844570032913,0.014649930691902346,41.286800395415476,WLTC,High Efficiency
673,44.428387010063126,1.4121652955015231,40.798477685423144,20.978596774075147,19.819880911347997,2.67443469360314,84.88633554905574,1.511366445094426,0.0,40.798477685423144,WLTC,High Efficiency
674,28.887324579232683,-0.6594842491512554,35.22835583687618,20.44404068590988,14.784315150966304,2.6943980193967048,84.87155123390477,1.5128448766095226,2.862444002121587,38.09079983899777,WLTC,High Efficiency
675,38.33274968613687,0.010053233434549193,44.89708840436937,26.433611889665908,18.463476514703462,6.003567113705798,84.85308775739007,1.514691224260993,0.0,44.89708840436937,HWFET,Low Efficiency
676,33.34136231801257,0.08981113631596171,61.02692046074378,33.13357300009671,27.89334746064707,1.264577437435507,84.82519440992942,1.5174805590070577,0.0,61.02692046074378,Urban,High Efficiency
677,76.28405665135435,0.6725738102262073,51.778297997054345,22.651192821171836,29.12710517588251,4.000280109554779,84.79606730475354,1.520393269524646,0.0,51.778297997054345,Urban,High Efficiency
678,64.03517589721191,0.17986948756339421,44.70232294076959,20.16741976017684,24.53490318059275,3.851520072131933,84.77153240157295,1.5228467598427053,0.0,44.70232294076959,HWFET,High Efficiency
679,69.07332642491238,-0.2493169478942257,58.0485593818008,38.059212605534874,19.989346776265926,4.576760696018804,84.75154305479668,1.524845694520332,8.215031439019592,66.2635908208204,WLTC,Low Efficiency
680,60.82508096064853,-0.47559218519397806,41.675233782766114,27.521213308476092,14.154020474290022,2.215352675095696,84.73738903432239,1.526261096567761,7.924768477103724,49.60000225986984,WLTC,High Efficiency
681,33.06422343174156,-0.17091091012306778,50.95350274332779,30.682648396614354,20.270854346713435,5.605832142110928,84.71711817997567,1.5282881820024325,7.819507374259289,58.77301011758708,Urban,Low Efficiency
682,42.132196005803394,-0.5034636804725721,48.20369627274485,28.886806927486848,19.316889345258,3.090257908760152,84.69780129063042,1.5302198709369583,0.8863756986523486,49.0900719713972,Highway,High Efficiency
683,57.34061841841877,0.02391265989234147,57.79130625588352,33.47877177371037,24.31253448217315,6.698608311063904,84.67348875614825,1.5326511243851757,0.0,57.79130625588352,HWFET,Low Efficiency
684,31.668082866620818,-0.28209808993024327,34.22771629080499,15.774793409482388,18.452922881322603,4.067351468616751,84.65503583326692,1.534496416673308,3.067700357373875,37.295416648178865,Highway,High Efficiency
685,60.69497645258582,-0.7470188966448753,41.498022541853445,21.93067618062637,19.567346361227074,4.85658046488212,84.6354684869057,1.5364531513094306,0.3594788119601777,41.857501353813625,Highway,Low Efficiency
686,46.39511902762798,0.6275728941874519,33.61754340905466,20.465297959731593,13.152245449323068,5.005660784832809,84.62231624145637,1.5377683758543628,0.0,33.61754340905466,WLTC,Low Efficiency
687,44.377687886756036,-0.2488362617145197,47.4040327819073,26.601990407023052,20.802042374884245,5.366361579290858,84.60151419908149,1.5398485800918513,3.947820662702183,51.35185344460948,Highway,Low Efficiency
688,60.664399523052374,-0.6340684024876563,62.1142750363243,25.191941208459287,36.92233382786502,5.055521566244213,84.56459186525362,1.5435408134746378,5.570259125431491,67.68453416175579,HWFET,Low Efficiency
689,56.6639496722906,-0.08412956724377077,44.94552790346473,30.835645380578963,14.109882522885766,4.3593341769010525,84.55048198273073,1.5449518017269261,2.9878853866969046,47.93341329016163,Urban,High Efficiency
690,44.585507512713804,0.03418578298382938,44.893160618043495,29.335203069464214,15.557957548579282,5.514572796041064,84.53492402518216,1.5465075974817841,0.0,44.893160618043495,HWFET,Low Efficiency
691,67.38994705046372,-0.8732333627895168,58.717244241841364,28.07644326557919,30.640800976262174,5.699220695742431,84.50428322420589,1.5495716775794104,3.3474476585905375,62.0646919004319,HWFET,Low Efficiency
692,33.78405008600154,0.16582383356288138,60.685495584552996,35.49723303024895,25.188262554304046,3.8522979993355695,84.4790949616516,1.5520905038348407,0.0,60.685495584552996,HWFET,High Efficiency
693,59.239034104163956,-0.5235787843451323,49.1142893273121,33.2489895941635,15.865299733148603,5.639551728460336,84.46322966191845,1.5536770338081556,6.49366681137815,55.60795613869025,HWFET,Low Efficiency
694,58.89651886952576,0.8555144045953939,56.84714854049892,24.376245096344082,32.47090344415484,6.787580453602544,84.4307587584743,1.556924124152571,0.0,56.84714854049892,Highway,Low Efficiency
695,45.35680341029015,0.2619802560383674,39.230454591220536,21.612404397820278,17.618050193400258,6.058841294156829,84.41314070828089,1.558685929171911,0.0,39.230454591220536,WLTC,Low Efficiency
696,54.89199533363177,-0.19994999505465827,63.77974333925414,34.241616262342056,29.538127076912083,6.39856286247078,84.38360258120397,1.5616397418796022,8.747517831537248,72.52726117079139,Urban,Low Efficiency
697,31.233296354220457,-0.37258388515867524,71.48706293937052,37.39213048497282,34.0949324543977,5.257881273361168,84.34950764874958,1.565049235125042,7.0446190436791545,78.53168198304967,WLTC,Low Efficiency
698,63.860405288103514,-0.05248385378181197,55.212157911887246,35.925258231826014,19.286899680061232,3.5957743308876813,84.33022074906953,1.566977925093048,6.87498086697512,62.08713877886237,Highway,High Efficiency
699,47.22646795335516,0.30639537079164486,29.156683786571996,14.992187314779256,14.16449647179274,3.7855333104445323,84.31605625259773,1.5683943747402274,0.0,29.156683786571996,WLTC,High Efficiency
700,42.15915469221441,-0.01274706429259983,44.417697376022154,18.61541255136324,25.802284824658916,5.479831951781618,84.29025396777307,1.5709746032226932,1.0977924145817153,45.51548979060387,WLTC,Low Efficiency
701,65.73513838755333,-0.10857940356842831,56.12825321669321,23.559908525701285,32.56834469099192,6.414145587728465,84.25768562308208,1.5742314376917923,8.125627103908734,64.25388032060195,Highway,Low Efficiency
702,39.43484464185861,0.029185145408947823,45.785170028336374,18.901188734591617,26.883981293744757,9.178867870991084,84.23080164178833,1.5769198358211667,0.0,45.785170028336374,WLTC,Low Efficiency
703,28.873080554546604,-0.30192946561847733,62.721985542500974,32.78751818766954,29.934467354831433,6.472732916657906,84.2008671744335,1.5799132825566498,3.55565060217083,66.2776361446718,Urban,Low Efficiency
704,26.650562397141442,-0.17160296342151884,55.881572644358656,34.39633083635272,21.485241808005938,3.2443463637537473,84.17938193262549,1.5820618067374506,1.4529735367587682,57.334546181117425,Highway,High Efficiency
705,59.0901492701846,-1.042896219452502,42.935244992342035,19.79816014096574,23.137084851376294,3.8490911414600264,84.15624484777412,1.584375515222588,1.95151968574919,44.886764678091225,Urban,High Efficiency
706,30.793559712555755,0.4868631154261839,50.32264810771253,29.88866160300214,20.43398650471039,8.417775973933999,84.1358108612694,1.5864189138730591,0.0,50.32264810771253,WLTC,Low Efficiency
707,76.32191272976547,0.14939889016088095,41.0616677936091,24.888566693345865,16.17310110026323,4.678416602034832,84.11963776016914,1.5880362239830854,0.0,41.0616677936091,HWFET,Low Efficiency
708,18.771058881744167,-0.3867279220167151,48.17415121587558,22.95790420023225,25.216247015643333,5.071271952141933,84.0944215131535,1.5905578486846497,4.4903496626419015,52.66450087851749,HWFET,Low Efficiency
709,75.44684552435058,0.9493674906776194,44.45406759567448,25.790796229555504,18.663271366118977,3.5593746193861566,84.07575824178738,1.5924241758212616,0.0,44.45406759567448,Highway,High Efficiency
710,53.16526200803928,0.043508240196193274,61.747618002330384,37.385743793492516,24.361874208837868,7.347655108361366,84.05139636757855,1.5948603632421454,0.0,61.747618002330384,HWFET,Low Efficiency
711,48.549303321944116,-0.5180717859875984,71.16012056830995,38.425332724548525,32.734787843761424,5.750499810980938,84.01866157973478,1.5981338420265214,7.282697341334762,78.44281790964472,HWFET,Low Efficiency
712,41.826213697865754,0.4283687107352292,35.688116667642475,17.880281029356073,17.807835638286402,3.8380979781720326,84.0008537440965,1.5999146255903502,0.0,35.688116667642475,HWFET,High Efficiency
713,55.987041715281066,0.19902410825463124,30.76783713790248,18.022121085916552,12.745716051985926,3.5092620667140935,83.98810802804451,1.6011891971955488,0.0,30.76783713790248,Highway,High Efficiency
714,49.435479463627274,0.19728999274210968,47.54827578148614,32.96779320671368,14.58048257477246,5.460805918846808,83.97352754546974,1.602647245453026,0.0,47.54827578148614,Urban,Low Efficiency
715,66.54952823024783,-0.21287780232579526,34.81584301171317,18.38459025453189,16.43125275718128,5.0663092623206785,83.95709629271255,1.6042903707287441,6.919038621001561,41.73488163271473,HWFET,Low Efficiency
716,51.7134147299306,0.22524786188901735,50.46211603670917,26.115180980001035,24.346935056708134,6.248165325831691,83.93274935765585,1.606725064234415,0.0,50.46211603670917,Highway,Low Efficiency
717,52.25452642192816,-0.13087914511054727,57.489361138059266,31.002866740630594,26.48649439742867,5.8204527096908,83.90626286325842,1.609373713674158,9.686573777887762,67.17593491594702,Urban,Low Efficiency
718,44.54581681679216,0.2779707258229211,64.94141897266825,27.461486775708863,37.47993219695938,4.603279476847066,83.86878293106146,1.6131217068938537,0.0,64.94141897266825,Highway,Low Efficiency
719,49.14581564418399,-0.9524722270053194,52.01394558715281,29.437239653752727,22.576705933400085,4.1842976068079505,83.84620622512807,1.6153793774871936,0.9371048004275273,52.95105038758034,HWFET,High Efficiency
720,54.61702653338089,-0.21693673148959455,48.06844775150421,23.96737105565438,24.10107669584983,4.7600867775517495,83.82210514843221,1.6177894851567787,2.630354222897866,50.69880197440207,HWFET,Low Efficiency
721,24.347474110150618,0.8610775489040974,30.216150834269158,13.187133082601216,17.029017751667944,4.1739787300148565,83.80507613068055,1.6194923869319453,0.0,30.216150834269158,WLTC,High Efficiency
722,29.777218668414307,-0.38353372770015026,50.26185149185798,27.135218720478925,23.126632771379057,4.804706700792857,83.78194949790917,1.6218050502090833,1.6969430849430966,51.958794576801075,WLTC,Low Efficiency
723,61.148961410340725,-0.3019191487465933,50.71287260549462,20.336632546205294,30.376240059289323,5.024661392929072,83.75157325784988,1.6248426742150122,3.3411451185597443,54.05401772405436,WLTC,Low Efficiency
724,52.562981571919124,-0.22398066922498755,56.38956814212745,29.352776195033016,27.036791947094436,3.6531036599299145,83.72453646590279,1.6275463534097214,4.1399074672200085,60.52947560934746,Urban,High Efficiency
725,47.24024995470981,-0.6074030679443216,42.91511898470909,18.52734007506675,24.38777890964234,5.946019793146821,83.70014868699315,1.6299851313006857,9.037242257513796,51.952361242222885,Highway,Low Efficiency
726,50.2765089959809,-1.104140388114126,45.6494739976414,18.592474338710765,27.056999658930636,4.444358428295494,83.6730916873342,1.6326908312665789,1.9561577150002107,47.60563171264161,Urban,High Efficiency
727,55.21372558042506,-0.11529319926180642,35.219977446958154,22.799388739076605,12.42058870788155,3.7371734745719847,83.66067109862632,1.633932890137367,9.717589759212162,44.937567206170314,WLTC,High Efficiency
728,41.90360479535958,0.06792971204082844,27.087071931159347,18.280377944870356,8.806693986288991,4.472588857577198,83.65186440464004,1.634813559535996,0.0,27.087071931159347,WLTC,High Efficiency
729,38.32542911896531,-0.026252534269326087,38.91502909203217,17.990511131584526,20.924517960447645,5.363387234930429,83.63093988667958,1.6369060113320408,8.81471389893441,47.729742990966585,HWFET,Low Efficiency
730,52.93767882646522,-0.07243928097394342,34.29674185746983,19.267548744659532,15.029193112810301,5.124557299719955,83.61591069356678,1.6384089306433216,9.294439897402434,43.59118175487227,Urban,Low Efficiency
731,35.32440833577452,0.021520435425193822,53.36712295420611,25.79699732600259,27.57012562820352,5.633177172356693,83.58834056793859,1.641165943206142,0.0,53.36712295420611,HWFET,Low Efficiency
732,56.12379133571708,0.511420735775382,44.818659433331426,24.56390751167994,20.254751921651486,6.347519187613294,83.56808581601692,1.6431914183983074,0.0,44.818659433331426,HWFET,Low Efficiency
733,24.461245936432395,-0.09522309296460839,44.61762869925211,23.691487725936735,20.926140973315373,6.95741030601205,83.54715967504362,1.645284032495639,4.378182966056196,48.9958116653083,Highway,Low Efficiency
734,65.43733455988465,-0.2870412885436348,40.15586953824788,19.30354153538113,20.85232800286675,5.42822924403208,83.52630734704074,1.6473692652959258,5.104502346762439,45.260371885010315,WLTC,Low Efficiency
735,57.08896223619564,-0.14056274244404315,17.674345674875667,10.783437740431609,6.8909079344440585,3.395896419146755,83.5194164391063,1.6480583560893702,9.324854267666343,26.99919994254201,HWFET,High Efficiency
736,53.840446014708135,0.28967337987838787,65.0831074874755,28.5029704054804,36.580137081995105,4.596333796204549,83.48283630202431,1.6517163697975696,0.0,65.0831074874755,HWFET,Low Efficiency
737,64.74036475918271,0.7060134392716247,39.99729477223212,16.63574822276004,23.361546549472077,3.493522423425488,83.45947475547483,1.6540525244525168,0.0,39.99729477223212,WLTC,High Efficiency
738,74.98211666693865,-0.31407186958458916,45.87579930150093,28.91563694901368,16.960162352487252,7.545281110568423,83.44251459312234,1.6557485406877657,7.62754385474773,53.50334315624866,WLTC,Low Efficiency
739,65.21555097527195,0.049466893514441855,35.45107834710689,21.262812651991453,14.18826569511544,7.981101323790745,83.42832632742723,1.6571673672572773,0.0,35.45107834710689,Highway,Low Efficiency
740,22.386886530025322,0.1691787209679798,59.71930343440634,32.819211237125714,26.900092197280628,5.975466796244515,83.40142623522995,1.6598573764770053,0.0,59.71930343440634,Highway,Low Efficiency
741,30.806345498964475,-0.49628900336441145,51.43428937037324,27.791846073844855,23.642443296528388,6.287688263958546,83.37778379193342,1.662221620806658,0.7555126661096212,52.18980203648287,HWFET,Low Efficiency
742,40.62772133456482,0.010208583606459065,41.73634714734131,22.922579061784155,18.813768085557157,5.376414789854989,83.35897002384786,1.664102997615214,0.0,41.73634714734131,HWFET,Low Efficiency
743,50.3913657531625,-0.7328369286710475,46.07770388655976,24.472201345555508,21.605502541004252,5.5490838731911865,83.33736452130685,1.6662635478693144,2.47705887990758,48.55476276646734,HWFET,Low Efficiency
744,57.76488530703685,-0.8845251518696994,66.7817992212487,34.58413601323146,32.19766320801725,2.6038186725063164,83.30516685809883,1.6694833141901164,9.032685944944841,75.81448516619355,Urban,High Efficiency
745,39.11384280269802,0.1833732039461285,49.27030568118722,27.09409489753965,22.176210783647566,4.889101452114635,83.28299064731519,1.671700935268481,0.0,49.27030568118722,Highway,Low Efficiency
746,52.80150146715617,-0.1919373706653914,48.18266462384094,26.912646621717165,21.270018002123777,3.6782704064806104,83.26172062931306,1.6738279370686935,8.43069272725063,56.61335735109157,HWFET,High Efficiency
747,38.66925601470016,0.10114020381060956,40.58618513860735,24.658976680611545,15.927208457995803,5.422034806307555,83.24579342085507,1.6754206579144932,0.0,40.58618513860735,WLTC,Low Efficiency
748,40.82723295512078,-0.008947488504175026,31.05418849527697,19.047463766698314,12.006724728578657,4.9105852319171985,83.23378669612649,1.676621330387351,0.25097355496998097,31.305162050246953,Highway,Low Efficiency
749,28.900083547276665,-0.4882000243318987,48.39961326420656,24.842975736512944,23.556637527693614,7.920232943519172,83.2102300585988,1.6789769941401202,2.350594300419223,50.75020756462578,Highway,Low Efficiency
750,36.151501308336435,-0.022627150982168238,53.254851123246176,27.908852140938635,25.345998982307542,6.374941533084262,83.1848840596165,1.681511594038351,3.330445409266838,56.58529653251301,HWFET,Low Efficiency
751,29.724730915754996,-0.6165506525074276,60.9958446432767,31.23653020996954,29.759314433307157,5.426767973782467,83.15512474518319,1.6844875254816816,6.265287718118712,67.26113236139541,Urban,Low Efficiency
752,35.36190120534001,0.6954861790007003,27.515034655003447,15.43485398348953,12.080180671513917,4.599590469290561,83.14304456451167,1.685695543548833,0.0,27.515034655003447,HWFET,Low Efficiency
753,65.80462694911759,-0.6779851724299819,38.74903672976971,20.769718559570343,17.97931817019937,7.514032188139895,83.12506524634148,1.687493475365853,4.373299335910749,43.122336065680464,Urban,Low Efficiency
754,35.759016667520854,-0.09789263548429067,44.1925890944355,29.47110692434648,14.721482170089018,4.955068030810205,83.11034376417138,1.6889656235828618,2.0426360210287378,46.23522511546423,Urban,Low Efficiency
755,89.48573097256086,-0.5211357940236242,49.96519151426798,30.42422382508714,19.54096768918084,5.497510942452917,83.0908027964822,1.6909197203517798,8.553033215470633,58.51822472973861,WLTC,Low Efficiency
756,57.39976851321334,0.2852105866803978,48.549663084715775,32.508704631948525,16.04095845276725,5.063374406640253,83.07476183802945,1.6925238161970564,0.0,48.549663084715775,HWFET,Low Efficiency
757,52.77254185542311,-0.16571568564075143,48.7831131431273,29.891418285217032,18.89169485791027,4.393769141439016,83.05587014317153,1.6944129856828474,3.559377266885211,52.342490410012516,Urban,High Efficiency
758,37.1246332972818,-0.25933335981060507,54.080960585699444,37.38604066828178,16.694919917417664,5.05475933357828,83.03917522325412,1.6960824776745889,6.313740799691089,60.39470138539053,Highway,Low Efficiency
759,60.50464819113487,0.4266007725257772,40.96706889220891,24.200109274511924,16.766959617696983,2.057049723982526,83.02240826363641,1.6977591736363586,0.0,40.96706889220891,HWFET,High Efficiency
760,41.36543260643339,0.014715295838776092,59.341414422336946,40.89009418856493,18.451320233772016,2.678440398138219,83.00395694340264,1.6996043056597359,0.0,59.341414422336946,Urban,High Efficiency
761,51.83014721968042,0.25832222296798363,54.33452441699481,24.31203549854323,30.02248891845158,5.5244458125044416,82.9739344544842,1.702606554551581,0.0,54.33452441699481,Highway,Low Efficiency
762,88.40126807403192,-0.4906629682587324,46.8016773587192,19.457483989501164,27.34419336921804,7.3522995357912295,82.94659026111498,1.7053409738885028,0.6285329368298209,47.430210295549024,WLTC,Low Efficiency
763,48.559101504130254,-0.7024084719637534,66.00907991888916,37.87188815750457,28.137191761384585,5.522331656216253,82.91845306935359,1.7081546930646412,8.409232614634595,74.41831253352375,WLTC,Low Efficiency
764,67.23909989428513,0.053603981020066825,65.56416035571766,45.570236018431636,19.993924337286025,3.919446717655019,82.8984591450163,1.71015408549837,0.0,65.56416035571766,HWFET,High Efficiency
765,39.45235362311169,-0.1594231777473656,59.328953551938085,31.164406116850092,28.164547435087993,2.835719368898997,82.87029459758122,1.7129705402418787,9.024316492756189,68.35327004469427,HWFET,High Efficiency
766,49.47517264254557,0.3132173362269721,19.814432294322074,9.186228570818674,10.6282037235034,6.176790890713458,82.85966639385771,1.714033360614229,0.0,19.814432294322074,HWFET,Low Efficiency
767,76.56200953453265,-0.03995422633127485,65.78945092717976,36.60935804433397,29.180092882845784,4.149207273477349,82.83048630097487,1.7169513699025134,9.117651062733668,74.90710198991343,HWFET,High Efficiency
768,40.59549413318349,0.10253766961731495,57.94758522471934,34.45792816732748,23.48965705739186,5.96485312782884,82.80699664391747,1.7193003356082526,0.0,57.94758522471934,HWFET,Low Efficiency
769,77.18672836995393,-0.8116912649706217,70.06408637712937,34.650446754908614,35.41363962222076,5.584797737098576,82.77158300429525,1.7228416995704745,6.340996855258,76.40508323238737,Urban,Low Efficiency
770,60.616279031832136,0.9442184698071283,62.374645917335386,38.32490406161983,24.049741855715553,5.717450588382034,82.74753326243953,1.7252466737560463,0.0,62.374645917335386,Highway,Low Efficiency
771,41.56299836158598,-0.08212099251601594,65.78342677497285,45.557282841426016,20.226143933546837,5.050402561030334,82.72730711850599,1.7272692881494007,4.276484305156512,70.05991108012937,HWFET,Low Efficiency
772,59.48611608583281,0.3487934851695995,58.78654850180379,39.33342921835267,19.453119283451123,5.575466577454462,82.70785399922254,1.729214600077746,0.0,58.78654850180379,Highway,Low Efficiency
773,64.58831674440094,-0.41804583510981325,63.48693198645512,30.948331027506203,32.53860095894892,4.820818398115497,82.67531539826359,1.7324684601736409,3.559267096208225,67.04619908266335,Urban,Low Efficiency
774,59.327149433257944,0.15400495110867046,69.9412374073444,34.831932569763254,35.10930483758115,4.047040198447695,82.64020609342602,1.7359793906573988,0.0,69.9412374073444,Urban,High Efficiency
775,26.446629201643155,-0.6514223817623727,52.165547383782055,26.680714358228848,25.484833025553208,3.554751409225923,82.61472126040046,1.7385278739599541,6.3363873541523885,58.50193473793444,Urban,High Efficiency
776,39.09294236262697,0.2260339191298355,34.2776945592187,17.768385711268024,16.509308847950678,1.4224868030435323,82.59821195155251,1.7401788048447493,0.0,34.2776945592187,HWFET,High Efficiency
777,46.287220466727426,-0.1779870421929164,46.92539099984858,20.182415917305523,26.742975082543058,4.728335656393236,82.57146897646996,1.7428531023530036,2.310348002217636,49.23573900206622,WLTC,Low Efficiency
778,48.88349856349931,0.014595251967783723,53.899455993834366,33.88059714862885,20.018858845205514,7.27906727442793,82.55145011762477,1.744854988237524,0.0,53.899455993834366,WLTC,Low Efficiency
